Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Máscara Cirúrgica;2020-03-21;309244;Ceará;Unidade;65000,00;Entregue
Máscara Cirúrgica;2020-03-25;309624;Ceará;Unidade;175000,00;Entregue
Máscara Cirúrgica;2020-03-28;309987;Ceará;Unidade;322500,00;Entregue
Máscara Cirúrgica;2020-03-31;310597;Ceará;Unidade;105000,00;Entregue
Máscara Cirúrgica;2020-04-15;311906;Ceará;Unidade;82800,00;Entregue
Máscara Cirúrgica;2020-04-15;311906;Ceará;Unidade;84000,00;Entregue
Máscara Cirúrgica;2020-04-15;311906;Ceará;Unidade;60000,00;Entregue
Máscara Cirúrgica;2020-04-30;314023;Ceará;Unidade;74000,00;Entregue
Máscara Cirúrgica;2020-05-14;315549;Ceará;Unidade;285900,00;Entregue
Máscara Cirúrgica;2020-05-22;316487;Ceará;Unidade;789700,00;Entregue
Máscara Cirúrgica;2020-05-22;316487;Ceará;Unidade;24900,00;Entregue
Máscara Cirúrgica;2020-06-04;317764;Ceará;Unidade;98100,00;Entregue
Máscara Cirúrgica;2020-06-04;317764;Ceará;Unidade;600000,00;Entregue
Máscara Cirúrgica;2020-06-05;317925;Ceará;Unidade;332400,00;Entregue
Máscara Cirúrgica;2020-06-10;318268;Ceará;Unidade;413100,00;Entregue
Máscara Cirúrgica;2020-06-10;318242;Ceará;Unidade;196700,00;Entregue
Máscara Cirúrgica;2020-06-29;320576;Ceará;Unidade;845900,00;Entregue
Máscara Cirúrgica;2020-06-29;320548;Ceará;Unidade;402800,00;Entregue
Máscara Cirúrgica;2020-03-21;309245;Distrito Federal;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309631;Distrito Federal;Unidade;55000,00;Entregue
Máscara Cirúrgica;2020-03-28;309988;Distrito Federal;Unidade;105000,00;Entregue
Máscara Cirúrgica;2020-03-31;310598;Distrito Federal;Unidade;37500,00;Entregue
Máscara Cirúrgica;2020-04-15;311907;Distrito Federal;Unidade;80000,00;Entregue
Máscara Cirúrgica;2020-04-15;311907;Distrito Federal;Unidade;25300,00;Entregue
Máscara Cirúrgica;2020-04-23;312997;Distrito Federal;Unidade;32000,00;Entregue
Máscara Cirúrgica;2020-04-30;314024;Distrito Federal;Unidade;4000,00;Entregue
Máscara Cirúrgica;2020-05-14;315593;Distrito Federal;Unidade;109100,00;Entregue
Máscara Cirúrgica;2020-05-14;315593;Distrito Federal;Unidade;21600,00;Entregue
Máscara Cirúrgica;2020-05-22;316488;Distrito Federal;Unidade;362250,00;Entregue
Máscara Cirúrgica;2020-06-04;317767;Distrito Federal;Unidade;94000,00;Entregue
Máscara Cirúrgica;2020-06-04;317767;Distrito Federal;Unidade;365600,00;Entregue
Máscara Cirúrgica;2020-06-10;318269;Distrito Federal;Unidade;271900,00;Entregue
Máscara Cirúrgica;2020-06-25;320187;Distrito Federal;Unidade;40000,00;Entregue
Máscara Cirúrgica;2020-06-29;320577;Distrito Federal;Unidade;556900,00;Entregue
Máscara Cirúrgica;2020-03-21;309246;Espírito Santo;Unidade;25000,00;Entregue
Máscara Cirúrgica;2020-03-25;309635;Espírito Santo;Unidade;60000,00;Entregue
Máscara Cirúrgica;2020-03-25;309635;Espírito Santo;Unidade;5000,00;Entregue
Máscara Cirúrgica;2020-03-28;309989;Espírito Santo;Unidade;142500,00;Entregue
Máscara Cirúrgica;2020-03-31;310599;Espírito Santo;Unidade;45000,00;Entregue
Máscara Cirúrgica;2020-04-15;311908;Espírito Santo;Unidade;36000,00;Entregue
Máscara Cirúrgica;2020-04-15;311908;Espírito Santo;Unidade;54000,00;Entregue
Máscara Cirúrgica;2020-04-15;311908;Espírito Santo;Unidade;3500,00;Entregue
Máscara Cirúrgica;2020-04-23;312998;Espírito Santo;Unidade;36000,00;Entregue
Máscara Cirúrgica;2020-04-30;314025;Espírito Santo;Unidade;40000,00;Entregue
Máscara Cirúrgica;2020-05-14;315594;Espírito Santo;Unidade;153000,00;Entregue
Máscara Cirúrgica;2020-05-14;315594;Espírito Santo;Unidade;200,00;Entregue
Máscara Cirúrgica;2020-05-22;316490;Espírito Santo;Unidade;380600,00;Entregue
Máscara Cirúrgica;2020-06-04;317769;Espírito Santo;Unidade;5600,00;Entregue
Máscara Cirúrgica;2020-06-04;317769;Espírito Santo;Unidade;308500,00;Entregue
Máscara Cirúrgica;2020-06-04;317769;Espírito Santo;Unidade;111600,00;Entregue
Máscara Cirúrgica;2020-06-05;317926;Espírito Santo;Unidade;29400,00;Entregue
Máscara Cirúrgica;2020-06-10;318270;Espírito Santo;Unidade;267900,00;Entregue
Máscara Cirúrgica;2020-06-10;318243;Espírito Santo;Unidade;17400,00;Entregue
Máscara Cirúrgica;2020-06-29;320578;Espírito Santo;Unidade;548500,00;Entregue
Máscara Cirúrgica;2020-06-29;320549;Espírito Santo;Unidade;35600,00;Entregue
Máscara Cirúrgica;2020-03-21;309247;Goiás;Unidade;50000,00;Entregue
Máscara Cirúrgica;2020-03-25;309632;Goiás;Unidade;135000,00;Entregue
Máscara Cirúrgica;2020-03-28;309990;Goiás;Unidade;247500,00;Entregue
Máscara Cirúrgica;2020-03-31;310600;Goiás;Unidade;82000,00;Entregue
Máscara Cirúrgica;2020-03-31;310600;Goiás;Unidade;500,00;Entregue
Máscara Cirúrgica;2020-04-15;311909;Goiás;Unidade;173400,00;Entregue
Máscara Cirúrgica;2020-04-23;312999;Goiás;Unidade;50400,00;Entregue
Máscara Cirúrgica;2020-04-30;314026;Goiás;Unidade;58000,00;Entregue
Máscara Cirúrgica;2020-05-14;315595;Goiás;Unidade;700,00;Entregue
Máscara Cirúrgica;2020-05-14;315595;Goiás;Unidade;254000,00;Entregue
Máscara Cirúrgica;2020-05-22;316491;Goiás;Unidade;601700,00;Entregue
Máscara Cirúrgica;2020-06-04;317781;Goiás;Unidade;586000,00;Entregue
Máscara Cirúrgica;2020-06-05;317927;Goiás;Unidade;176700,00;Entregue
Máscara Cirúrgica;2020-06-10;318271;Goiás;Unidade;346700,00;Entregue
Máscara Cirúrgica;2020-06-10;318244;Goiás;Unidade;104600,00;Entregue
Máscara Cirúrgica;2020-06-29;320579;Goiás;Unidade;710000,00;Entregue
Máscara Cirúrgica;2020-06-29;320550;Goiás;Unidade;214200,00;Entregue
Máscara Cirúrgica;2020-03-21;309248;Maranhão;Unidade;50000,00;Entregue
Máscara Cirúrgica;2020-03-25;309625;Maranhão;Unidade;135000,00;Entregue
Máscara Cirúrgica;2020-03-28;309991;Maranhão;Unidade;255000,00;Entregue
Máscara Cirúrgica;2020-03-31;310601;Maranhão;Unidade;82500,00;Entregue
Máscara Cirúrgica;2020-04-15;311910;Maranhão;Unidade;130000,00;Entregue
Máscara Cirúrgica;2020-04-15;311910;Maranhão;Unidade;22050,00;Entregue
Máscara Cirúrgica;2020-04-23;313000;Maranhão;Unidade;57600,00;Entregue
Máscara Cirúrgica;2020-04-30;314027;Maranhão;Unidade;62000,00;Entregue
Máscara Cirúrgica;2020-05-14;315596;Maranhão;Unidade;300,00;Entregue
Máscara Cirúrgica;2020-05-14;315596;Maranhão;Unidade;280000,00;Entregue
Máscara Cirúrgica;2020-05-22;316493;Maranhão;Unidade;695000,00;Entregue
Máscara Cirúrgica;2020-06-04;317782;Maranhão;Unidade;322100,00;Entregue
Máscara Cirúrgica;2020-06-04;317782;Maranhão;Unidade;432200,00;Entregue
Máscara Cirúrgica;2020-06-05;317928;Maranhão;Unidade;126500,00;Entregue
Máscara Cirúrgica;2020-06-10;318272;Maranhão;Unidade;446400,00;Entregue
Máscara Cirúrgica;2020-06-10;318245;Maranhão;Unidade;74800,00;Entregue
Máscara Cirúrgica;2020-06-29;320580;Maranhão;Unidade;914000,00;Entregue
Máscara Cirúrgica;2020-06-29;320551;Maranhão;Unidade;153200,00;Entregue
Máscara Cirúrgica;2020-03-21;309249;Mato Grosso;Unidade;25000,00;Entregue
Máscara Cirúrgica;2020-03-25;309634;Mato Grosso;Unidade;60000,00;Entregue
Máscara Cirúrgica;2020-03-25;309634;Mato Grosso;Unidade;5000,00;Entregue
Máscara Cirúrgica;2020-03-28;309994;Mato Grosso;Unidade;127500,00;Entregue
Máscara Cirúrgica;2020-03-31;310602;Mato Grosso;Unidade;37500,00;Entregue
Máscara Cirúrgica;2020-04-15;311911;Mato Grosso;Unidade;93900,00;Entregue
Máscara Cirúrgica;2020-04-23;313001;Mato Grosso;Unidade;16800,00;Entregue
Máscara Cirúrgica;2020-04-30;314028;Mato Grosso;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-05-14;315602;Mato Grosso;Unidade;1000,00;Entregue
Máscara Cirúrgica;2020-05-14;315602;Mato Grosso;Unidade;128000,00;Entregue
Máscara Cirúrgica;2020-05-22;316498;Mato Grosso;Unidade;311700,00;Entregue
Máscara Cirúrgica;2020-06-04;317785;Mato Grosso;Unidade;325300,00;Entregue
Máscara Cirúrgica;2020-06-05;317931;Mato Grosso;Unidade;69100,00;Entregue
Máscara Cirúrgica;2020-06-10;318276;Mato Grosso;Unidade;192500,00;Entregue
Máscara Cirúrgica;2020-06-10;318230;Mato Grosso;Unidade;40900,00;Entregue
Máscara Cirúrgica;2020-06-29;320583;Mato Grosso;Unidade;394200,00;Entregue
Máscara Cirúrgica;2020-06-29;320554;Mato Grosso;Unidade;83700,00;Entregue
Máscara Cirúrgica;2020-03-21;309250;Mato Grosso do Sul;Unidade;15000,00;Entregue
Máscara Cirúrgica;2020-03-25;309633;Mato Grosso do Sul;Unidade;5000,00;Entregue
Máscara Cirúrgica;2020-03-25;309633;Mato Grosso do Sul;Unidade;37500,00;Entregue
Máscara Cirúrgica;2020-03-28;309993;Mato Grosso do Sul;Unidade;97500,00;Entregue
Máscara Cirúrgica;2020-03-31;310603;Mato Grosso do Sul;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-04-15;311912;Mato Grosso do Sul;Unidade;100500,00;Entregue
Máscara Cirúrgica;2020-04-30;314029;Mato Grosso do Sul;Unidade;32000,00;Entregue
Máscara Cirúrgica;2020-05-14;315600;Mato Grosso do Sul;Unidade;128000,00;Entregue
Máscara Cirúrgica;2020-05-14;315600;Mato Grosso do Sul;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-22;316496;Mato Grosso do Sul;Unidade;319400,00;Entregue
Máscara Cirúrgica;2020-06-04;317784;Mato Grosso do Sul;Unidade;241200,00;Entregue
Máscara Cirúrgica;2020-06-05;317930;Mato Grosso do Sul;Unidade;163800,00;Entregue
Máscara Cirúrgica;2020-06-10;318274;Mato Grosso do Sul;Unidade;142700,00;Entregue
Máscara Cirúrgica;2020-06-10;318247;Mato Grosso do Sul;Unidade;96900,00;Entregue
Máscara Cirúrgica;2020-06-29;320582;Mato Grosso do Sul;Unidade;292200,00;Entregue
Máscara Cirúrgica;2020-06-29;320553;Mato Grosso do Sul;Unidade;66000,00;Entregue
Máscara Cirúrgica;2020-06-29;320553;Mato Grosso do Sul;Unidade;132500,00;Entregue
Máscara Cirúrgica;2020-03-21;309251;Minas Gerais;Unidade;150000,00;Entregue
Máscara Cirúrgica;2020-03-25;309636;Minas Gerais;Unidade;412500,00;Entregue
Máscara Cirúrgica;2020-03-28;309992;Minas Gerais;Unidade;757500,00;Entregue
Máscara Cirúrgica;2020-03-31;310604;Minas Gerais;Unidade;247500,00;Entregue
Máscara Cirúrgica;2020-04-15;311913;Minas Gerais;Unidade;526200,00;Entregue
Máscara Cirúrgica;2020-04-15;311913;Minas Gerais;Unidade;171600,00;Entregue
Máscara Cirúrgica;2020-04-23;313003;Minas Gerais;Unidade;216000,00;Entregue
Máscara Cirúrgica;2020-04-30;314030;Minas Gerais;Unidade;232000,00;Entregue
Máscara Cirúrgica;2020-05-14;315598;Minas Gerais;Unidade;21300,00;Entregue
Máscara Cirúrgica;2020-05-14;315598;Minas Gerais;Unidade;793000,00;Entregue
Máscara Cirúrgica;2020-05-14;315598;Minas Gerais;Unidade;23000,00;Entregue
Máscara Cirúrgica;2020-05-22;316494;Minas Gerais;Unidade;2032350,00;Entregue
Máscara Cirúrgica;2020-06-04;317783;Minas Gerais;Unidade;2164400,00;Entregue
Máscara Cirúrgica;2020-06-05;317929;Minas Gerais;Unidade;404800,00;Entregue
Máscara Cirúrgica;2020-06-10;318273;Minas Gerais;Unidade;1280800,00;Entregue
Máscara Cirúrgica;2020-06-10;318246;Minas Gerais;Unidade;239600,00;Entregue
Máscara Cirúrgica;2020-06-29;320581;Minas Gerais;Unidade;2622600,00;Entregue
Máscara Cirúrgica;2020-06-29;320552;Minas Gerais;Unidade;490500,00;Entregue
Máscara Cirúrgica;2020-03-20;309135;Outros Órgãos Federais;Unidade;15000,00;Entregue
Máscara Cirúrgica;2020-03-20;309109;Outros Órgãos Federais;Unidade;36400,00;Entregue
Máscara Cirúrgica;2020-03-20;309107;Outros Órgãos Federais;Unidade;14700,00;Entregue
Máscara Cirúrgica;2020-03-20;309099;Outros Órgãos Federais;Unidade;14000,00;Entregue
Máscara Cirúrgica;2020-03-20;309092;Outros Órgãos Federais;Unidade;62300,00;Entregue
Máscara Cirúrgica;2020-03-20;309104;Outros Órgãos Federais;Unidade;28600,00;Entregue
Máscara Cirúrgica;2020-03-20;309144;Outros Órgãos Federais;Unidade;7100,00;Entregue
Máscara Cirúrgica;2020-03-20;309146;Outros Órgãos Federais;Unidade;23300,00;Entregue
Máscara Cirúrgica;2020-03-20;309095;Outros Órgãos Federais;Unidade;350,00;Entregue
Máscara Cirúrgica;2020-03-21;309256;Outros Órgãos Federais;Unidade;120000,00;Entregue
Máscara Cirúrgica;2020-03-23;309355;Outros Órgãos Federais;Unidade;210000,00;Entregue
Máscara Cirúrgica;2020-03-25;309655;Outros Órgãos Federais;Unidade;52500,00;Entregue
Máscara Cirúrgica;2020-03-25;309655;Outros Órgãos Federais;Unidade;82500,00;Entregue
Máscara Cirúrgica;2020-03-25;309655;Outros Órgãos Federais;Unidade;13250,00;Entregue
Máscara Cirúrgica;2020-03-25;309597;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309606;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309591;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309600;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309562;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-25;309596;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309598;Outros Órgãos Federais;Unidade;55000,00;Entregue
Máscara Cirúrgica;2020-03-25;309603;Outros Órgãos Federais;Unidade;25000,00;Entregue
Máscara Cirúrgica;2020-03-25;309561;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-25;309590;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309566;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309592;Outros Órgãos Federais;Unidade;50000,00;Entregue
Máscara Cirúrgica;2020-03-25;309594;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309595;Outros Órgãos Federais;Unidade;15000,00;Entregue
Máscara Cirúrgica;2020-03-25;309599;Outros Órgãos Federais;Unidade;25000,00;Entregue
Máscara Cirúrgica;2020-03-25;309601;Outros Órgãos Federais;Unidade;65000,00;Entregue
Máscara Cirúrgica;2020-03-25;309604;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-25;309611;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-25;309593;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309605;Outros Órgãos Federais;Unidade;80000,00;Entregue
Máscara Cirúrgica;2020-03-25;309607;Outros Órgãos Federais;Unidade;55000,00;Entregue
Máscara Cirúrgica;2020-03-25;309610;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309608;Outros Órgãos Federais;Unidade;20000,00;Entregue
Máscara Cirúrgica;2020-03-25;309609;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-03-25;309612;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-25;309589;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-03-26;309787;Outros Órgãos Federais;Unidade;750,00;Entregue
Máscara Cirúrgica;2020-03-27;309883;Outros Órgãos Federais;Unidade;750,00;Entregue
Máscara Cirúrgica;2020-03-28;310016;Outros Órgãos Federais;Unidade;200,00;Entregue
Máscara Cirúrgica;2020-03-28;310021;Outros Órgãos Federais;Unidade;22300,00;Entregue
Máscara Cirúrgica;2020-03-28;310024;Outros Órgãos Federais;Unidade;4500,00;Entregue
Máscara Cirúrgica;2020-03-31;310549;Outros Órgãos Federais;Unidade;45000,00;Entregue
Máscara Cirúrgica;2020-03-31;310548;Outros Órgãos Federais;Unidade;37500,00;Entregue
Máscara Cirúrgica;2020-03-31;310619;Outros Órgãos Federais;Unidade;15000,00;Entregue
Máscara Cirúrgica;2020-03-31;310550;Outros Órgãos Federais;Unidade;500,00;Entregue
Máscara Cirúrgica;2020-04-15;311978;Outros Órgãos Federais;Unidade;235200,00;Entregue
Máscara Cirúrgica;2020-04-15;311949;Outros Órgãos Federais;Unidade;235200,00;Entregue
Máscara Cirúrgica;2020-04-15;311930;Outros Órgãos Federais;Unidade;31200,00;Entregue
Máscara Cirúrgica;2020-04-15;311930;Outros Órgãos Federais;Unidade;1800,00;Entregue
Máscara Cirúrgica;2020-04-15;311930;Outros Órgãos Federais;Unidade;60000,00;Entregue
Máscara Cirúrgica;2020-04-20;312400;Outros Órgãos Federais;Unidade;28800,00;Entregue
Máscara Cirúrgica;2020-04-20;312402;Outros Órgãos Federais;Unidade;16800,00;Entregue
Máscara Cirúrgica;2020-04-20;312403;Outros Órgãos Federais;Unidade;14400,00;Entregue
Máscara Cirúrgica;2020-04-20;312226;Outros Órgãos Federais;Unidade;19200,00;Entregue
Máscara Cirúrgica;2020-04-23;313102;Outros Órgãos Federais;Unidade;148000,00;Entregue
Máscara Cirúrgica;2020-04-30;313613;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-04-30;314037;Outros Órgãos Federais;Unidade;30000,00;Entregue
Máscara Cirúrgica;2020-05-04;314059;Outros Órgãos Federais;Unidade;10000,00;Entregue
Máscara Cirúrgica;2020-05-04;314059;Outros Órgãos Federais;Unidade;66000,00;Entregue
Máscara Cirúrgica;2020-05-04;314059;Outros Órgãos Federais;Unidade;2000,00;Entregue
Máscara Cirúrgica;2020-05-07;314579;Outros Órgãos Federais;Unidade;2200,00;Entregue
Máscara Cirúrgica;2020-05-11;315013;Outros Órgãos Federais;Unidade;4000,00;Entregue
Máscara Cirúrgica;2020-05-11;315012;Outros Órgãos Federais;Unidade;252000,00;Entregue
Máscara Cirúrgica;2020-05-11;315012;Outros Órgãos Federais;Unidade;148000,00;Entregue
Máscara Cirúrgica;2020-05-11;315011;Outros Órgãos Federais;Unidade;750,00;Entregue
Máscara Cirúrgica;2020-05-11;315011;Outros Órgãos Federais;Unidade;84900,00;Entregue
Máscara Cirúrgica;2020-05-11;315011;Outros Órgãos Federais;Unidade;15200,00;Entregue
Máscara Cirúrgica;2020-05-12;315256;Outros Órgãos Federais;Unidade;150,00;Entregue
Máscara Cirúrgica;2020-05-12;315320;Outros Órgãos Federais;Unidade;150,00;Entregue
Máscara Cirúrgica;2020-05-12;315320;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara Cirúrgica;2020-05-12;315320;Outros Órgãos Federais;Unidade;200,00;Entregue
Máscara Cirúrgica;2020-05-14;315485;Outros Órgãos Federais;Unidade;50,00;Entregue
Máscara Cirúrgica;2020-05-14;315508;Outros Órgãos Federais;Unidade;1000,00;Entregue
Máscara Cirúrgica;2020-05-14;315510;Outros Órgãos Federais;Unidade;15000,00;Entregue
Máscara Cirúrgica;2020-05-16;315826;Outros Órgãos Federais;Unidade;21000,00;Entregue
Máscara Cirúrgica;2020-05-20;316282;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara Cirúrgica;2020-05-20;316283;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara Cirúrgica;2020-05-20;316281;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara Cirúrgica;2020-05-20;316245;Outros Órgãos Federais;Unidade;1200,00;Entregue
Máscara Cirúrgica;2020-05-20;316244;Outros Órgãos Federais;Unidade;2800,00;Entregue
Máscara Cirúrgica;2020-05-20;316239;Outros Órgãos Federais;Unidade;2300,00;Entregue
Máscara Cirúrgica;2020-05-20;316254;Outros Órgãos Federais;Unidade;1200,00;Entregue
Máscara Cirúrgica;2020-05-20;316278;Outros Órgãos Federais;Unidade;500,00;Entregue
Máscara Cirúrgica;2020-05-20;316203;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-20;316221;Outros Órgãos Federais;Unidade;5800,00;Entregue
Máscara Cirúrgica;2020-05-20;316261;Outros Órgãos Federais;Unidade;700,00;Entregue
Máscara Cirúrgica;2020-05-20;316257;Outros Órgãos Federais;Unidade;1100,00;Entregue
Máscara Cirúrgica;2020-05-20;316274;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-20;316227;Outros Órgãos Federais;Unidade;3100,00;Entregue
Máscara Cirúrgica;2020-05-20;316228;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara Cirúrgica;2020-05-20;316230;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-05-20;316226;Outros Órgãos Federais;Unidade;500,00;Entregue
Máscara Cirúrgica;2020-05-20;316237;Outros Órgãos Federais;Unidade;1600,00;Entregue
Máscara Cirúrgica;2020-05-20;316262;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-20;316275;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-05-20;316279;Outros Órgãos Federais;Unidade;1600,00;Entregue
Máscara Cirúrgica;2020-05-20;316280;Outros Órgãos Federais;Unidade;2100,00;Entregue
Máscara Cirúrgica;2020-05-20;316212;Outros Órgãos Federais;Unidade;100,00;Entregue
Máscara Cirúrgica;2020-05-20;316200;Outros Órgãos Federais;Unidade;1300,00;Entregue
Máscara Cirúrgica;2020-05-20;316222;Outros Órgãos Federais;Unidade;2400,00;Entregue
Máscara Cirúrgica;2020-05-20;316223;Outros Órgãos Federais;Unidade;2000,00;Entregue
Máscara Cirúrgica;2020-05-20;316202;Outros Órgãos Federais;Unidade;2100,00;Entregue
Máscara Cirúrgica;2020-05-20;316217;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-05-20;316224;Outros Órgãos Federais;Unidade;500,00;Entregue
Máscara Cirúrgica;2020-05-20;316225;Outros Órgãos Federais;Unidade;1200,00;Entregue
Máscara Cirúrgica;2020-05-20;316197;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-20;316198;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara Cirúrgica;2020-05-20;316247;Outros Órgãos Federais;Unidade;5200,00;Entregue
Máscara Cirúrgica;2020-05-20;316231;Outros Órgãos Federais;Unidade;3900,00;Entregue
Máscara Cirúrgica;2020-05-20;316234;Outros Órgãos Federais;Unidade;1000,00;Entregue
Máscara Cirúrgica;2020-05-20;316234;Outros Órgãos Federais;Unidade;900,00;Entregue
Máscara Cirúrgica;2020-05-20;316276;Outros Órgãos Federais;Unidade;400,00;Entregue
Máscara Cirúrgica;2020-05-20;316250;Outros Órgãos Federais;Unidade;2900,00;Entregue
Máscara Cirúrgica;2020-05-22;316474;Outros Órgãos Federais;Unidade;2000,00;Entregue
Máscara Cirúrgica;2020-05-22;316420;Outros Órgãos Federais;Unidade;300,00;Entregue
Máscara Cirúrgica;2020-05-22;316433;Outros Órgãos Federais;Unidade;50,00;Entregue
Máscara Cirúrgica;2020-05-22;316431;Outros Órgãos Federais;Unidade;3250,00;Entregue
