DATA,FORNECEDOR,DESTINO,ESTADOMUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,DATADEENTREGA
26/06/2020,KTK,AMAZONAS,MUNICIPIO,TRANSPORTE,18,360000,Secretaria Municipal de Saœde (Manaus),AM,01/07/2020
11/04/2020,MAGNAMED-REQUISI‚ÌO,AMAPA,ESTADO,UTI,10,600000,Maternidade Zona Norte Dra. EuclŽia,AP,11/04/2020
18/04/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,AP,19/04/2020
18/04/2020,VYAIRE,AMAPA,ESTADO,UTI,5,300000,Secretaria Estadual de Saœde,AP,19/04/2020
21/04/2020,L C DADDE COM AT INST MAT MEDICO EPP,AMAPA,ESTADO,UTI,20,2190000,Secretaria Estadual de Saœde,AP,23/04/2020
01/05/2020,LEISTUNG,AMAPA,ESTADO,TRANSPORTE,2,37000,Secretaria Estadual de Saœde,AP,02/05/2020
01/05/2020,LEISTUNG,AMAPA,ESTADO,UTI,14,840000,Secretaria Estadual de Saœde,AP,02/05/2020
01/05/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,4,193160,Secretaria Estadual de Saœde,AP,02/05/2020
24/05/2020,VYAIRE,AMAPA,ESTADO,UTI,30,1800000,Secretaria Estadual de Saœde,AP,24/05/2020
28/05/2020,VYAIRE,AMAPA,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,AP,29/05/2020
09/06/2020,VYAIRE,AMAPA,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,AP,12/06/2020
09/06/2020,MAGNAMED,AMAPA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,AP,12/06/2020
30/05/2020,WEG,PIAUI,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,PI,02/06/2020
31/05/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,PI,02/06/2020
04/06/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (Parna’ba),PI,06/06/2020
04/06/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (Parna’ba),PI,06/06/2020
09/06/2020,MAGNAMED,PIAUI,ESTADO,UTI,4,240000,Secretaria Estadual de Saœde,PI,12/06/2020
09/06/2020,VYAIRE,PIAUI,ESTADO,UTI,1,60000,Secretaria Estadual de Saœde,PI,12/06/2020
09/06/2020,VYAIRE,PIAUI,ESTADO,UTI,5,300000,Secretaria Estadual de Saœde,PI,12/06/2020
09/06/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,PI,12/06/2020
16/06/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,PI,19/06/2020
16/06/2020,VYAIRE,PIAUI,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,PI,19/06/2020
26/06/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde (PICOS),PI,01/07/2020
26/06/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde (TERESINA),PI,01/07/2020
07/07/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,PICOS - HOSPITAL JUSTINO LUZ,PI,16/07/2020
07/07/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,10,600000,TERESINA - HOSPITAL GETòLIO VARGAS,PI,17/07/2020
10/07/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,5,241450,CORRENTE - Secretaria Municipal de Saœde,PI,16/07/2020
10/07/2020,MAGNAMED,PIAUI,ESTADO,TRANSPORTE,15,724350,TERESINA - Secretaria Estadual de Saœde,PI,16/07/2020
10/07/2020,VYAIRE,PIAUI,ESTADO,UTI,5,300000,TERESINA - Secretaria Estadual de Saœde,PI,16/07/2020
17/07/2020,VYAIRE,PIAUI,ESTADO,UTI,8,480000,TERESINA - Secretaria Estadual de Saœde  ,PI,31/07/2020
17/07/2020,KTK,PIAUI,ESTADO,TRANSPORTE,24,480000,TERESINA - Secretaria Estadual de Saœde  ,PI,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,BOCAêNA - Secretaria Municipal de Saœde ,PI,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,CASTELO DO PIAUI - Secretaria Municipal de Saœde ,PI,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,JAICOS DO PIAUI- Secretaria Municipal de Saœde ,PI,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,PALMEIRAIS DO PIAUI- Secretaria Municipal de Saœde ,PI,31/07/2020
17/07/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,1,48290,SÌO PEDRO DO PIAUI- Secretaria Municipal de Saœde ,PI,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SÌO PEDRO DO PIAUI- Secretaria Municipal de Saœde ,PI,31/07/2020
24/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,JACOBINA DO PIAUI - Secretaria Municipal de Saœde ,PI,07/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE RIBEIRO GONCALVES,PI,14/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE CORRENTE  PI,PI,14/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE VALENCA DO PIAUIPI,PI,14/08/2020
14/08/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,SECR MUN DE SAUDE DE PIRIPIRIPI,PI,19/08/2020
14/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE  JOAQUIM PIRESPI,PI,19/08/2020
14/08/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,SMS de Barras,PI,19/08/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR. MUN. DE SAUDE DE LUIS CORREIA,PI,09/09/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR. MUN. DE SAUDE DE UNIAO,PI,09/09/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SMS DE PARNAIBA,PI,09/09/2020
21/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR MUN DE SAUDE DE VALENCA DO PIAUIPI,PI,28/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SMS DE PARNAIBA,PI,30/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR MUN DE SAUDE DE MARCOLANDIA  PI,PI,30/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,SECR MUN DE SAUDE DE CARIDADE DO PIAUI,PI,30/09/2020
18/04/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,10,482900,Hospital Alfa,PE,19/04/2020
18/04/2020,VYAIRE,PERNAMBUCO,ESTADO,UTI,10,600000,Hospital Alfa,PE,19/04/2020
01/05/2020,VYAIRE,PERNAMBUCO,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,PE,02/05/2020
01/05/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,PE,02/05/2020
16/05/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,35,1690150,Secretaria Estadual de Saœde,PE,17/05/2020
30/05/2020,WEG,PERNAMBUCO,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,PE,31/05/2020
02/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,12,720000,Secretaria Municipal de Saœde (Jaboat‹o dos Guararapes),PE,03/06/2020
08/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (Caruaru),PE,09/06/2020
08/06/2020,LEISTUNG,PERNAMBUCO,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde (Caruaru),PE,09/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (BOM JARDIM),PE,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde (BOM JARDIM),PE,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (CARUARU),PE,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (CARUARU),PE,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saœde (GARANHUNS),PE,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (GARANHUNS),PE,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (IGARASSU),PE,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde (IGARASSU),PE,30/06/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,CABO DE ST¼ AGOSTINHO - HOSPITAL DOM HƒLDER CåMARA,PE,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,CARUARU - HOSPITAL MESTRE VITALINO,PE,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,GARANHUNS - HOSPITAL REGIONAL DOM MOURA,PE,14/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA,PE,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA,PE,14/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,PETROLINA - HOSPITAL DOM MALAM,PE,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,PETROLINA - HOSPITAL DOM MALAM,PE,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,RECIFE - HOSPITAL GETòLIO VARGAS,PE,13/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,RECIFE - HOSPITAL UNIVERSITçRIO OSWALDO CRUZ - HUOC,PE,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,RECIFE - HOSPITAL UNIVERSITçRIO OSWALDO CRUZ - HUOC,PE,13/07/2020
10/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,10,482900,PETROLINA - Secretaria Municipal de Saœde,PE,18/07/2020
10/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,10,600000,PETROLINA - Secretaria Municipal de Saœde,PE,16/07/2020
17/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,PETROLINA - Secretaria Municipal de Saœde ,PE,31/07/2020
17/07/2020,KTK,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,100000,PETROLINA - Secretaria Municipal de Saœde ,PE,31/07/2020
31/07/2020,LEISTUNG,PERNAMBUCO,MUNICIPIO,UTI,5,300000,SMS de PETROLINA,PE,08/08/2020
14/08/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,3,144870,SMS de CHA GRANDE,PE,18/08/2020
21/08/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,SMS de FLORESTA,PE,26/08/2020
01/05/2020,VYAIRE,PARAIBA,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,PB,02/05/2020
01/05/2020,VYAIRE,PARAIBA,ESTADO,UTI,4,240000,Secretaria Estadual de Saœde,PB,02/05/2020
01/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,6,289740,Secretaria Estadual de Saœde,PB,02/05/2020
16/05/2020,LEISTUNG,PARAIBA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,PB,17/05/2020
24/05/2020,KTK,PARAIBA,ESTADO,UTI,15,900000,Secretaria Estadual de Saœde,PB,25/05/2020
24/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saœde,PB,25/05/2020
28/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saœde,PB,29/05/2020
30/05/2020,WEG,PARAIBA,ESTADO,UTI,10,600000,Secretaria Estadual de Saœde,PB,01/06/2020
30/05/2020,WEG,PARAIBA,MUNICIPIO,UTI,30,1800000,Secretaria Municipal de Saœde,PB,01/06/2020
04/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde (Parna’ba),PB,06/06/2020
04/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde (Parna’ba),PB,06/06/2020
04/06/2020,VYAIRE,PARAIBA,ESTADO,UTI,6,360000,Secretaria Estadual de Saœde,PB,06/06/2020
04/06/2020,VYAIRE,PARAIBA,ESTADO,UTI,14,840000,Secretaria Estadual de Saœde,PB,06/06/2020
04/06/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,PB,06/06/2020
06/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde,PB,08/06/2020
06/06/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,10,200000,Secretaria Municipal de Saœde,PB,08/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (CAMPINA GRANDE),PB,30/06/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (CAMPINA GRANDE),PB,30/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saœde (PARAêBA),PB,30/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saœde (PATOS) ,PB,01/07/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (PATOS) ,PB,01/07/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,Secretaria Municipal de Saœde (SOUSA),PB,02/07/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saœde (SOUSA),PB,02/07/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (UIRAUNA),PB,02/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,Alhandra - Hospital Municipal Alfredo de Almeida Ferreira e SAMU,PB,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,Bananeiras - Hospital Municipal Dr. Cl—vis Bezerra Cavalcanti,PB,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Cabedelo - HOSPITAL E MATERNIDADE MUNICIPAL PADRE ALFREDO BARBOSA,PB,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Campina Grande - Hospital das Cl’nicas de Campina Grande,PB,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,Campina Grande - Hospital das Cl’nicas de Campina Grande,PB,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,Jo‹o Pessoa - Hospital Santa Paula,PB,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,S‹o Mamede - Casa de Saœde e Maternidade  Nossa Senhora da Concei‹o,PB,14/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,CAAPORA - Secretaria Municipal de Saœde,PB,16/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,CATOLE DO ROCHA - Secretaria Municipal de Saœde,PB,16/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,SÌO BENTO - Secretaria Municipal de Saœde,PB,16/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,2,120000,GURINHEM - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,GURINHEM - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,4,240000,ITABAIANA - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,ITABAIANA - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,1,48290,PEDRA DE FOGO - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,1,60000,SALGADO DE SÌO FELIX - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,1,48290,SALGADO DE SÌO FELIX - Secretaria Municipal de Saœde ,PB,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,JURIPIRANGA - Secretaria Municipal de Saœde ,PB,31/07/2020
24/07/2020,VYAIRE,PARAIBA,ESTADO,UTI,10,600000,JOAO PESSOA - Secretaria Estadual de Saœde ,PB,07/08/2020
24/07/2020,KTK,PARAIBA,ESTADO,TRANSPORTE,5,100000,JOAO PESSOA - Secretaria Estadual de Saœde ,PB,07/08/2020
24/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,JOÌO PESSOA - Secretaria Municipal de Saœde ,PB,07/08/2020
24/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,5,100000,JOÌO PESSOA - Secretaria Municipal de Saœde ,PB,07/08/2020
24/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,2,40000,SANTA LUZIA - Secretaria Municipal de Saœde ,PB,07/08/2020
31/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,2,40000,SMS de CONDE,PB,08/08/2020
21/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,SMS de Mogeiro,PB,26/08/2020
27/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,UTI,5,300000,SMS de Joao Pessoa,PB,31/08/2020
27/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,SMS de Joao Pessoa,PB,31/08/2020
11/09/2020,KTK,PARAIBA,ESTADO,UTI,8,480000,SES PARAIBA,PB,15/09/2020
11/09/2020,KTK,PARAIBA,ESTADO,TRANSPORTE,2,40000,SES PARAIBA,PB,15/09/2020
24/05/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saœde,SE,26/05/2020
24/05/2020,VYAIRE,SERGIPE,ESTADO,UTI,15,900000,Secretaria Estadual de Saœde,SE,26/05/2020
28/05/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saœde,SE,29/05/2020
30/05/2020,WEG,SERGIPE,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,SE,02/06/2020
03/06/2020,VYAIRE,SERGIPE,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,SE,05/06/2020
16/06/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saœde,SE,18/06/2020
26/06/2020,VYAIRE,SERGIPE,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde (SERGIPE),SE,30/06/2020
10/07/2020,VYAIRE,SERGIPE,ESTADO,UTI,20,1200000,ARACAJU  - Secretaria Estadual de Saœde,SE,20/07/2020
17/07/2020,VYAIRE,SERGIPE,ESTADO,UTI,5,300000,ARACAJU - Secretaria Estadual de Saœde,SE,31/07/2020
17/07/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,21,1014090,ARACAJU - Secretaria Estadual de Saœde,SE,31/07/2020
26/06/2020,MAGNAMED,SERGIPE,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (ESTÌNCIA),SE,03/07/2020
26/06/2020,MAGNAMED,SERGIPE,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (ESTÌNCIA),SE,03/07/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,5,100000,Secretaria Municipal de Saude de Itabaia,SE,07/08/2020
31/07/2020,LEISTUNG,SERGIPE,MUNICIPIO,UTI,2,120000,SMS de Capela,SE,07/08/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,1,20000,SMS de Capela,SE,07/08/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,2,40000,SMS de Cedro de Sao Joao,SE,07/08/2020
10/04/2020,MAGNAMED/REQUISI‚ÌO,CEARA,ESTADO ,UTI,30,1800000,Hospital Dr. Carlos Alberto Studart Gomes,CE,10/04/2020
18/04/2020,MAGNAMED,CEARA,ESTADO ,TRANSPORTE,15,724350,Hospital Dr. Carlos Alberto Studart Gomes,CE,18/04/2020
01/05/2020,LEISTUNG,CEARA,ESTADO,UTI,20,1200000,Secretaria  Estadual de Saœde,CE,02/05/2020
01/05/2020,MAGNAMED,CEARA,ESTADO ,TRANSPORTE,10,482900,Secretaria  Estadual de Saœde,CE,02/05/2020
08/06/2020,LEISTUNG,CEARA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saœde (Ic—),CE,10/06/2020
08/06/2020,LEISTUNG,CEARA,MUNICIPIO,UTI,4,240000, Secretaria Municipal de Saœde (Pacajus),CE,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (Aracoiaba),CE,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saœde (BaturitŽ),CE,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,4,240000, Secretaria Municipal de Saœde (Tiangu‡) ,CE,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (Itapipoca) ,CE,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saœde (Tau‡),CE,10/06/2020
12/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (Morada Nova),CE,15/06/2020
12/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (Morada Nova),CE,15/06/2020
16/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saœde (Sobral),CE,18/06/2020
16/06/2020,KTK,CEARA,MUNICIPIO,TRANSPORTE,10,200000,Secretaria Municipal de Saœde (Sobral),CE,18/06/2020
25/06/2020,WEG,CEARA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde  (Sobral),CE,26/06/2020
25/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde  (Sobral),CE,26/06/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde (BARBALHA),CE,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde  (CASCAVEL),CE,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde  (CRATƒUS),CE,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290, Secretaria Municipal de Saœde (CRATO),CE,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde  (EusŽbio),CE,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde  (FORTALEZA),CE,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,4,193160,Secretaria Municipal de Saœde  (IGUATU),CE,30/06/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (IGUATU),CE,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Itapipoca) ,CE,01/07/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,6,289740,Secretaria Municipal de Saœde (JUAZEIRO DO NORTE),CE,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,7,420000,Secretaria Municipal de Saœde (JUAZEIRO DO NORTE),CE,01/07/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (SANTA QUITƒRIA),CE,01/07/2020
07/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Caucaia - Hospital Municipal Dr. Aberlado Gadelha da Rocha,CE,17/07/2020
07/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,10,600000,EusŽbio - Hospital Maternidade Dr. Amadeu S‡,CE,17/07/2020
07/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,15,900000,Fortaleza - Hospital Leonardo da Vinci,CE,16/07/2020
07/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,15,724350,Fortaleza - Hospital Leonardo da Vinci,CE,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,ARACATI - Secretaria  Municipal de Saœde,CE,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,AURORA - Secretaria  Municipal de Saœde,CE,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,BARBALHA - Secretaria  Municipal de Saœde,CE,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,BARRO - Secretaria  Municipal de Saœde,CE,16/07/2020
